,"0.29916938532105447","0.5241011242550843","0.31","64","20","9","7","2.422296200689973E10","1.6554363850809994E10","93.61705950674019","0","0.9968847352024922","0.98989898989899","0.9782608695652174","0.929718875502008","12","19","21","0.7601209372637944","0.34370424841417985","0.5925506678988364","0.47","69","29","1","1","2.0985867139073483E10","2.9130806076404404E10","87.01744459508842","0","0.997134670487106","0.9928571428571429","0.8333333333333334","0.9899396378269618","12","61","4","0.894846787191325","0.3395006265412762","0.518538594989157","0.43","73","22","3","2","2.0775929904374966E10","3.4059726311162174E10","85.44490582480451","0","0.9973262032085561","0.9405940594059405","0.625","0.9598393574297188","16","49","27","0.8112142857","0.4013173770399384","0.5945944299846984","0.58","73","18","6","3","1.8184493518189613E10","5.676121586661836E10","75.08214698736252","0","0.9973544973544973","0.8552631578947368","0.7931034482758621","0.9393939393939394","17","99","47","0.8347157071592038"
,"0.2991693853210544","0.5241011242550843","0.31","64","19","10","7","2.3897532006899734E10","1.6554363850809996E10","93.61705950674019","0","0.9968847352024922","0.98989898989899","0.9782608695652174","0.929718875502008","12","19","21","0.7514252850923658","0.34036440306763965","0.581417850077036","0.46","73","25","1","1","2.0631649639073483E10","2.9130806076404408E10","86.92765378617561","0","0.997093023255814","0.993103448275862","0.8333333333333334","0.9899396378269618","12","63","4","0.8970588235294118","0.3395006265412762","0.5185385949891572","0.43","73","21","4","2","2.042373240437498E10","3.4059726311162178E10","85.3552953187208","0","0.9972527472527473","0.9459459459459459","0.625","0.9598393574297188","16","51","27","0.8036587406166427","0.3964340814720891","0.578316778091867","0.58","74","18","5","3","1.784379601818962E10","5.676121586661838E10","75.06131232317414","0","0.9972451790633609","0.8241758241758241","0.6206896551724138","0.9191919191919192","17","100","47","0.836216644052465"
,"0.29916938532105436","0.5241011242550843","0.31","65","18","10","7","2.357285200689975E10","1.6554363850809992E10","93.61705950674019","0","0.9968847352024922","0.9893617021276596","0.9803921568627451","0.929718875502008","12","19","21","0.7316113516113516","0.3350999599270507","0.5638697062750727","0.44","72","26","1","1","2.027120213907349E10","2.9130806076404404E10","86.83786297726276","0","0.9972527472527473","0.992","0.8333333333333334","0.9899396378269618","12","65","4","0.9342110177320262","0.3372027557201958","0.5108790255855564","0.43","74","20","4","2","2.0072284904374977E10","3.405972631116217E10","85.31049006567893","0","0.9972527472527473","0.9433962264150944","0.7142857142857143","0.9598393574297188","17","51","27","0.8211880711880711","0.38846069390108634","0.5517388195218578","0.58","73","19","5","3","1.7500791018189617E10","5.676121586661835E10","74.97115872311417","0","0.9972826086956522","0.8241758241758241","0.5416666666666666","0.9191919191919192","18","101","47","0.8586792229137645"
,"0.28984530986275137","0.5241011242550844","0.29","66","17","10","7","3.10905923938393E10","1.6554363850809996E10","93.61705950674019","0","0.9969325153374233","0.9887640449438202","0.9803921568627451","0.929718875502008","12","19","21","0.7316678168852082","0.32414362877846664","0.5484288539741344","0.39","72","26","1","1","2.719374676148178E10","2.9717138730871193E10","86.83786297726273","0","0.9972144846796658","0.9923076923076923","0.8333333333333334","0.9899396378269618","12","65","4","0.9213675213675213","0.327878680261893","0.5108790255855563","0.41","74","19","5","2","2.6882881253537693E10","3.445602819049518E10","85.26568481263706","0","0.997289972899729","0.9405940594059405","0.47619047619047616","0.9497991967871486","17","52","27","0.8185817805396826","0.3747041975633892","0.5369640832572102","0.54","71","21","5","3","2.3416761077398354E10","5.736236801495537E10","74.83592832302423","0","0.9972451790633609","0.8333333333333334","0.5416666666666666","0.9191919191919192","19","103","47","0.8191572357734405"
,"0.28562185133647644","0.5100229291675009","0.29","66","17","10","7","3.0762797393839302E10","1.6554363850809996E10","93.61705950674016","0","0.9969788519637462","0.9880952380952381","0.9803921568627451","0.929718875502008","12","19","21","0.7031481481481482","0.3150846073784859","0.5182321159741986","0.38","72","26","1","1","2.6834856761481785E10","2.9717138730871197E10","86.83786297726276","0","0.9972144846796658","0.9923076923076923","0.8333333333333334","0.9899396378269618","12","65","4","0.94947209653092","0.32787868026189293","0.5108790255855563","0.41","69","20","9","2","2.6532376253537685E10","3.445602819049518E10","85.18855633527936","0","0.997289972899729","0.9375","0.5769230769230769","0.9497991967871486","17","54","27","0.8229212264603175","0.3710210582640876","0.5246869522595381","0.54","68","24","5","3","2.307592857739836E10","5.736236801495536E10","74.79713036168671","0","0.9971671388101983","0.8962264150943396","0.5416666666666666","0.9292929292929293","19","104","47","0.8173878536735679"
,"0.2851604358206429","0.5084848774480559","0.29","66","17","10","7","3.0435002393839294E10","1.6554363850809994E10","93.61705950674023","0","0.9969788519637462","0.9880952380952381","0.9803921568627451","0.929718875502008","12","19","21","0.7031481481481481","0.31255416869395","0.5097973203590788","0.38","72","26","1","1","2.6475966761481785E10","2.97171387308712E10","86.83786297726272","0","0.9972144846796658","0.9923076923076923","0.8333333333333334","0.9899396378269618","12","65","4","0.9509803921568627","0.32787868026189315","0.5108790255855562","0.41","69","20","9","2","2.6192658753537685E10","3.445602819049518E10","85.16058604942093","0","0.997093023255814","0.9405940594059405","0.7608695652173914","0.9497991967871486","17","55","27","0.8148148148148148","0.3710210582640876","0.524686952259538","0.54","68","24","5","3","2.273976857739835E10","5.736236801495537E10","74.68073647767412","0","0.9970414201183432","0.9090909090909091","0.5416666666666666","0.9292929292929293","19","107","47","0.7948297676558546"
,"0.2851604358206428","0.5084848774480557","0.29","64","17","12","7","3.01072073938393E10","1.6554363850809992E10","93.61705950674019","0","0.9969788519637462","0.9880952380952381","0.9803921568627451","0.929718875502008","12","19","21","0.7433706004190477","0.30961497258622656","0.5","0.36","73","25","1","1","2.6117076761481777E10","2.9717138730871193E10","86.83786297726276","0","0.9972144846796658","0.9923076923076923","0.8333333333333334","0.9899396378269618","12","65","4","0.9521241830065358","0.32787868026189315","0.5108790255855562","0.41","68","20","10","2","2.5854691253537685E10","3.445602819049518E10","85.08345757206322","0","0.997093023255814","0.9405940594059405","0.6521739130434783","0.9397590361445783","17","55","29","0.8109287193151926","0.3701563492656944","0.5218045889315605","0.54","68","24","5","3","2.2406108577398354E10","5.736236801495537E10","74.56434259366158","0","0.9970414201183432","0.8677685950413223","0.5416666666666666","0.9191919191919192","19","109","47","0.7958132045088566"
,"0.27713512970089305","0.5084848774480557","0.26","64","17","12","7","3.778132800191629E10","1.6717283315701593E10","93.53993102938246","0","0.9968847352024922","0.9880952380952381","0.9836065573770492","0.929718875502008","12","19","22","0.7308491508491509","0.3015896664664762","0.5","0.34","77","21","1","1","3.3163354067929195E10","2.980034822212825E10","86.79922114454227","0","0.9972527472527473","0.992","0.8333333333333334","0.9899396378269618","13","65","4","0.9705882352941176","0.3198533741421432","0.5108790255855562","0.4","67","20","11","2","3.2778213582907032E10","3.5004863530737816E10","85.00632909470546","0","0.9970501474926253","0.9405940594059405","0.6862745098039216","0.9397590361445783","17","55","31","0.8347382431247166","0.36513104314594413","0.5218045889315605","0.55","70","22","5","3","2.840648640401651E10","5.801582731887992E10","74.525544632324","0","0.9970414201183432","0.8677685950413223","0.5416666666666666","0.9191919191919192","19","110","47","0.839855072463768"
,"0.2745896664664762","0.5","0.25","64","17","12","7","3.745814800191628E10","1.6717283315701591E10","93.53993102938244","0","0.9968847352024922","0.9880952380952381","0.9836065573770492","0.929718875502008","12","19","22","0.7308491508491508","0.3015896664664762","0.5","0.34","75","23","1","1","3.2796676567929188E10","2.9800348222128246E10","86.79922114454224","0","0.9973890339425587","0.9905660377358491","0.8333333333333334","0.9899396378269618","13","65","4","0.9435854341568628","0.31985337414214315","0.5108790255855564","0.4","69","17","12","2","3.2444861082907032E10","3.5004863530737816E10","84.90675145119849","0","0.9970059880239521","0.9405940594059405","0.7142857142857143","0.9397590361445783","17","56","33","0.8708304577883599","0.36513104314594425","0.5218045889315606","0.55","70","22","5","3","2.8067211404016518E10","5.80158273188799E10","74.4306173999971","0","0.9971264367816092","0.9009009009009009","0.5416666666666666","0.9292929292929293","19","113","47","0.8614734299516907"
,"0.2745896664664762","0.5","0.25","63","17","13","7","3.713496800191628E10","1.6717283315701593E10","93.50673848154679","0","0.9968847352024922","0.9880952380952381","0.9836065573770492","0.929718875502008","12","20","22","0.7205084770327005","0.3015896664664762","0.5","0.34","75","23","1","1","3.2433114067929188E10","2.9800348222128242E10","86.76596181089607","0","0.9973190348525469","0.9913793103448276","0.8333333333333334","0.9899396378269618","13","66","4","0.9313725490196079","0.31985337414214304","0.5108790255855564","0.4","69","17","12","2","3.2109143582907032E10","3.500486353073782E10","84.74078871202018","0","0.997093023255814","0.9302325581395349","0.7377049180327869","0.9397590361445783","18","57","34","0.836897321421875","0.36513104314594425","0.5218045889315605","0.55","70","22","5","3","2.773043640401652E10","5.801582731887989E10","74.38366169112457","0","0.9971264367816092","0.8558558558558559","0.5416666666666666","0.9191919191919192","19","115","47","0.8613469059121234"
,"0.2745896664664762","0.5","0.25","62","18","13","7","3.681409550191628E10","1.6717283315701595E10","93.50673848154682","0","0.9968354430379747","0.9880952380952381","0.9848484848484849","0.929718875502008","12","20","22","0.7527948030682724","0.3015896664664762","0.5","0.34","73","25","1","1","3.206955156792918E10","2.980034822212825E10","86.76596181089607","0","0.9973190348525469","0.9913793103448276","0.8333333333333334","0.9899396378269618","13","66","4","0.9533893557254902","0.319853374142143","0.5108790255855563","0.4","68","18","12","2","3.177342608290705E10","3.5004863530737816E10","84.70759616418451","0","0.997093023255814","0.9302325581395349","0.7377049180327869","0.9397590361445783","18","57","35","0.8738764880885418","0.36513104314594413","0.5218045889315605","0.55","70","22","5","3","2.7393661404016506E10","5.801582731887991E10","74.2887344587977","0","0.9971264367816092","0.8558558558558559","0.5416666666666666","0.9191919191919192","19","118","47","0.8542126754083277"
,"0.26768222147595433","0.5","0.25","62","18","13","7","4.527250437223655E10","1.6785815530593355E10","93.50673848154678","0","0.9967845659163987","0.9887640449438202","0.9848484848484849","0.929718875502008","12","20","22","0.7585343228200371","0.2946822214759542","0.5","0.34","74","24","1","1","3.983841721768334E10","2.9937412651911777E10","86.73270247724987","0","0.9972451790633609","0.9920634920634921","0.8333333333333334","0.9899396378269618","13","67","4","0.9215686274509803","0.318945929151621","0.5108790255855563","0.38","68","18","12","2","3.937714725842696E10","3.595549324513902E10","84.54163342500621","0","0.9970501474926253","0.9340659340659341","0.7377049180327869","0.9397590361445783","19","58","37","0.8622061011770835","0.36122359815542227","0.5218045889315605","0.54","73","18","6","3","3.397456309266151E10","5.8875143461929634E10","74.08837217004424","0","0.9971264367816092","0.8558558558558559","0.5416666666666666","0.9191919191919192","21","120","47","0.8680126724090178"
,"0.2676822214759543","0.5","0.25","62","18","13","7","4.495318937223656E10","1.6785815530593359E10","93.47816939086677","0","0.9967845659163987","0.9887640449438202","0.9848484848484849","0.929718875502008","12","20","23","0.8071100164203612","0.29468222147595413","0.5","0.34","74","24","1","1","3.947641221768332E10","2.993741265191178E10","86.70407590349005","0","0.9972826086956522","0.9917355371900827","0.8333333333333334","0.9899396378269618","13","68","4","0.920751633986928","0.31568222147595404","0.5","0.36","68","18","12","2","3.904123725842696E10","3.595549324513902E10","84.3702188809261","0","0.9970501474926253","0.9340659340659341","0.819672131147541","0.9497991967871486","19","58","41","0.8145833333333332","0.3593212746099914","0.515463510446791","0.54","76","15","6","3","3.363386559266151E10","5.887514346192964E10","74.05962993336011","0","0.9972451790633609","0.8241758241758241","0.6206896551724138","0.9191919191919192","21","121","47","0.866626984126984"
,"0.26768222147595416","0.5","0.25","62","18","13","7","4.463387437223654E10","1.6785815530593357E10","93.47816939086678","0","0.9967845659163987","0.9887640449438202","0.9848484848484849","0.929718875502008","12","20","23","0.8071100164203613","0.2946822214759541","0.5","0.34","74","24","1","1","3.9114407217683334E10","2.9937412651911774E10","86.70407590349001","0","0.9972826086956522","0.9917355371900827","0.8333333333333334","0.9899396378269618","13","68","4","0.9431372549019608","0.31568222147595415","0.5","0.36","71","18","9","2","3.870707725842698E10","3.595549324513903E10","84.30334964845844","0","0.9970501474926253","0.9340659340659341","0.7377049180327869","0.9397590361445783","19","59","43","0.8276909722222222","0.3546822214759539","0.5","0.51","77","14","6","3","3.3288495592661522E10","5.8875143461929634E10","74.03088769667598","0","0.9973544973544973","0.7894736842105263","0.6206896551724138","0.9191919191919192","22","121","47","0.8612346938714286"
,"0.2676822214759543","0.5","0.25","62","18","13","7","4.431455937223654E10","1.6785815530593357E10","93.44960030018676","0","0.9967845659163987","0.9887640449438202","0.9848484848484849","0.929718875502008","12","20","24","0.805952380952381","0.2946822214759542","0.5","0.34","74","24","1","1","3.875240221768334E10","2.9937412651911774E10","86.67544932973016","0","0.9972826086956522","0.9917355371900827","0.8333333333333334","0.9899396378269618","13","69","4","0.959313725490196","0.31568222147595415","0.5","0.36","71","18","9","2","3.836599475842699E10","3.595549324513902E10","84.24621146709839","0","0.9971751412429378","0.9340659340659341","0.6521739130434783","0.9397590361445783","19","60","44","0.8431547619047619","0.35468222147595413","0.5","0.51","77","14","6","3","3.294156809266151E10","5.887514346192966E10","73.97340322330771","0","0.9973890339425587","0.7746478873239436","0.6206896551724138","0.9191919191919192","22","123","47","0.8550442176809524"
,"0.2617369284758948","0.5","0.25","64","18","11","7","5.409398178032304E10","1.696259020424298E10","93.4164077523511","0","0.9967845659163987","0.9887640449438202","0.9848484848484849","0.929718875502008","12","20","25","0.8341666666666665","0.28873692847589494","0.5","0.33","74","24","1","1","4.77445562625658E10","3.0101428667150276E10","86.64682275597029","0","0.9972826086956522","0.9917355371900827","0.8333333333333334","0.9899396378269618","13","70","4","0.9599673202614378","0.30973692847589496","0.5","0.35","71","18","9","2","4.712430109916501E10","3.666610019257309E10","84.16050419505835","0","0.9971751412429378","0.9340659340659341","0.6521739130434783","0.9397590361445783","19","61","46","0.8766025641025641","0.35098692847589485","0.5","0.51","78","13","6","3","4.055091118933551E10","5.909491790534432E10","73.97340322330767","0","0.9973890339425587","0.7746478873239436","0.6206896551724138","0.9191919191919192","22","123","47","0.9063775510204083"
,"0.2617369284758949","0.5","0.25","63","18","12","7","5.377005178032307E10","1.6962590204242981E10","93.39181810812356","0","0.9968847352024922","0.9887640449438202","0.9821428571428571","0.929718875502008","12","20","26","0.7966151818395952","0.2887369284758949","0.5","0.33","74","24","1","1","4.7382551262565796E10","3.010142866715028E10","86.62218363559747","0","0.9972826086956522","0.9917355371900827","0.8333333333333334","0.9899396378269618","13","71","4","0.9606676003734828","0.30973692847589496","0.5","0.35","72","18","8","2","4.678321859916502E10","3.6666100192573074E10","84.10421213018537","0","0.9971751412429378","0.9340659340659341","0.6521739130434783","0.9397590361445783","20","61","47","0.8797720797720798","0.35098692847589485","0.5","0.51","77","14","6","3","4.020242618933554E10","5.909491790534433E10","73.923925878559","0","0.9974226804123711","0.7575757575757576","0.6206896551724138","0.9191919191919192","22","125","47","0.897646258497279"
,"0.26173692847589486","0.5","0.25","63","18","12","7","5.3448429280323074E10","1.6962590204242981E10","93.39181810812359","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","26","0.8053396358543418","0.28873692847589494","0.5","0.33","76","22","1","1","4.702054626256578E10","3.010142866715028E10","86.62218363559747","0","0.9972826086956522","0.9917355371900827","0.8333333333333334","0.9899396378269618","13","71","4","0.9695378151260504","0.30973692847589496","0.5","0.35","70","21","7","2","4.6439828599165E10","3.6666100192573074E10","84.1042121301854","0","0.9972144846796658","0.9340659340659341","0.6097560975609756","0.9397590361445783","20","61","47","0.8872226292028491","0.35098692847589485","0.5","0.51","77","14","6","3","3.985549868933553E10","5.909491790534432E10","73.87444853381034","0","0.9973890339425587","0.7746478873239436","0.6206896551724138","0.9191919191919192","22","127","47","0.8842687074829932"
,"0.2617369284758949","0.5","0.25","63","18","12","7","5.312680678032307E10","1.6962590204242983E10","93.39181810812356","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","26","0.8056156806156806","0.2887369284758949","0.5","0.33","74","24","1","1","4.6655426262565796E10","3.010142866715028E10","86.59754451522463","0","0.9973544973544973","0.990990990990991","0.8333333333333334","0.9899396378269618","13","72","4","0.9220168067058824","0.3097369284758949","0.5","0.35","68","23","7","2","4.609880359916503E10","3.6666100192573074E10","84.0439406188599","0","0.997134670487106","0.9433962264150944","0.5555555555555556","0.9397590361445783","20","62","48","0.859692307679121","0.3509869284758949","0.5","0.51","77","14","6","3","3.951107118933553E10","5.909491790534432E10","73.87444853381032","0","0.9973890339425587","0.704225352112676","0.6206896551724138","0.9090909090909091","22","127","47","0.8855158730158731"
,"0.25661976736855946","0.5","0.23","63","18","12","7","6.316867959800044E10","1.700376511342386E10","93.39181810812357","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","26","0.8058639245171754","0.2836197673685595","0.5","0.32","75","23","1","1","5.588212359813011E10","3.023289989150085E10","86.57290539485179","0","0.997289972899729","0.9916666666666667","0.8333333333333334","0.9899396378269618","13","73","4","0.888888888888889","0.3046197673685595","0.5","0.35","68","23","7","2","5.507932312962541E10","3.695354636020811E10","83.99476133040488","0","0.9970501474926253","0.9482758620689655","0.5555555555555556","0.9397590361445783","20","63","49","0.8520221445221445","0.3458697673685595","0.5","0.5","74","14","9","3","4.731097113874223E10","5.9347509569358215E10","73.82497118906164","0","0.9973890339425587","0.704225352112676","0.6206896551724138","0.9090909090909091","22","129","47","0.8749336599342723"
,"0.25661976736855946","0.5","0.23","63","18","12","7","6.284705709800044E10","1.7003765113423859E10","93.37065360519946","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","27","0.8361196795407322","0.2836197673685595","0.5","0.32","75","23","1","1","5.551856109813011E10","3.023289989150085E10","86.5729053948518","0","0.9973262032085561","0.991304347826087","0.8333333333333334","0.9899396378269618","13","73","4","0.929660753190165","0.3046197673685595","0.5","0.35","69","22","7","2","5.474141312962541E10","3.695354636020809E10","83.97359682748083","0","0.9970501474926253","0.9482758620689655","0.5555555555555556","0.9397590361445783","20","63","50","0.8820435120435122","0.3458697673685595","0.5","0.5","74","14","9","3","4.697096613874223E10","5.93475095693582E10","73.76109287114535","0","0.9972826086956522","0.7746478873239436","0.75","0.9191919191919192","22","131","48","0.8390837338491962"
,"0.25661976736855946","0.5","0.23","63","18","12","7","6.252543459800042E10","1.7003765113423859E10","93.34948910227544","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","28","0.8423365673365673","0.2836197673685595","0.5","0.32","75","23","1","1","5.51549985981301E10","3.023289989150085E10","86.57290539485179","0","0.9973262032085561","0.991304347826087","0.8333333333333334","0.9899396378269618","13","73","4","0.9496187363834423","0.3046197673685595","0.5","0.35","69","22","7","2","5.440194562962542E10","3.695354636020809E10","83.91010331870865","0","0.997093023255814","0.9459459459459459","0.5555555555555556","0.9397590361445783","20","64","51","0.8643756243756244","0.34586976736855946","0.5","0.5","74","14","9","3","4.663346113874224E10","5.934750956935821E10","73.68848371663495","0","0.9972826086956522","0.704225352112676","0.75","0.9090909090909091","22","132","50","0.8299493933296749"
,"0.25661976736855946","0.5","0.23","63","18","12","7","6.220381209800044E10","1.7003765113423862E10","93.34948910227543","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","28","0.8439453189453189","0.2836197673685595","0.5","0.32","75","23","1","1","5.479143609813009E10","3.0232899891500847E10","86.55653253228395","0","0.9973262032085561","0.991304347826087","0.8333333333333334","0.9899396378269618","13","74","4","0.9472222222222222","0.30461976736855956","0.5","0.35","68","23","7","2","5.406247812962541E10","3.695354636020809E10","83.88071702382767","0","0.997093023255814","0.9459459459459459","0.5555555555555556","0.9397590361445783","20","65","52","0.8622143412077478","0.34586976736855946","0.5","0.5","74","14","9","3","4.6295956138742226E10","5.93475095693582E10","73.68848371663496","0","0.9972826086956522","0.704225352112676","0.75","0.9090909090909091","22","132","50","0.8498035180721297"
,"0.2522153859868235","0.5","0.23","63","18","12","7","7.235593603441284E10","1.7074684788700264E10","93.34948910227544","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","28","0.8439656095061501","0.2814653859868236","0.5","0.32","76","22","1","1","6.411572159503899E10","3.0326429243147305E10","86.51411835740998","0","0.9973262032085561","0.991304347826087","0.8333333333333334","0.9899396378269618","14","75","4","0.9668498712616359","0.30021538598682357","0.5","0.35","68","23","7","2","6.313324214273949E10","3.717866915434545E10","83.85955252090359","0","0.9970501474926253","0.9482758620689655","0.5555555555555556","0.9397590361445783","20","65","53","0.8505940640556025","0.3422153859868237","0.5","0.5","75","12","10","3","5.417708707900457E10","5.9566760981603134E10","73.68848371663493","0","0.9972826086956522","0.704225352112676","0.75","0.9090909090909091","22","132","50","0.8474731535062215"
,"0.2522153859868235","0.5","0.23","63","18","12","7","7.203431353441286E10","1.7074684788700266E10","93.33127264579161","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","29","0.8361823868402816","0.2814653859868235","0.5","0.32","76","22","1","1","6.375060159503896E10","3.03264292431473E10","86.4958652480962","0","0.9973614775725593","0.990909090909091","0.8333333333333334","0.9899396378269618","14","76","4","0.9663398692810459","0.3002153859868236","0.5","0.35","68","23","7","2","6.279533214273949E10","3.717866915434545E10","83.82311960793595","0","0.9970501474926253","0.9482758620689655","0.5555555555555556","0.9397590361445783","20","67","53","0.8581684981684982","0.3422153859868238","0.5","0.5","71","16","10","3","5.383877457900458E10","5.956676098160316E10","73.67015685738453","0","0.9973190348525469","0.6557377049180327","0.7755102040816326","0.9090909090909091","22","132","51","0.8622627606893201"
,"0.2522153859868235","0.5","0.23","63","18","12","7","7.171269103441286E10","1.7074684788700264E10","93.33127264579164","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","29","0.8364043989043989","0.2814653859868236","0.5","0.32","76","22","1","1","6.338548159503896E10","3.032642924314731E10","86.47761213878245","0","0.9973614775725593","0.990909090909091","0.8333333333333334","0.9899396378269618","14","77","4","0.9640271493212669","0.30021538598682357","0.5","0.35","68","23","7","2","6.24574221427395E10","3.717866915434546E10","83.82311960793595","0","0.9970501474926253","0.9482758620689655","0.5555555555555556","0.9397590361445783","20","67","53","0.874932844932845","0.3422153859868238","0.5","0.5","70","17","10","3","5.350669207900457E10","5.956676098160314E10","73.61517627963336","0","0.9971671388101983","0.7407407407407407","0.7755102040816326","0.9090909090909091","23","134","51","0.8327137572791496"
,"0.2522153859868235","0.5","0.23","63","18","12","7","7.139106853441284E10","1.7074684788700264E10","93.33127264579163","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","29","0.8640795015795016","0.2814653859868236","0.5","0.32","76","22","1","1","6.3020361595038956E10","3.0326429243147316E10","86.45935902946864","0","0.9973614775725593","0.990909090909091","0.8333333333333334","0.9899396378269618","14","78","4","0.9628151260504203","0.30021538598682357","0.5","0.35","71","20","7","2","6.21195121427395E10","3.717866915434545E10","83.7866866949683","0","0.9970501474926253","0.9482758620689655","0.5555555555555556","0.9397590361445783","20","68","54","0.8923038073038074","0.34221538598682366","0.5","0.5","70","17","10","3","5.3176167079004585E10","5.956676098160316E10","73.56950868150324","0","0.9971264367816092","0.7558139534883721","0.7755102040816326","0.9090909090909091","23","135","53","0.804574924293234"
,"0.2484244998003462","0.5","0.23","63","18","12","7","8.138047261742223E10","1.7104295972390501E10","93.33127264579161","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","29","0.86465122333362","0.27767449980034636","0.5","0.31","78","20","1","1","7.218514415122365E10","3.0439512271195892E10","86.44110592015491","0","0.9973614775725593","0.990909090909091","0.8333333333333334","0.9899396378269618","14","79","4","0.9680417621594093","0.2964244998003462","0.5","0.33","73","18","7","2","7.102484149212665E10","3.740195007664678E10","83.71382086903304","0","0.9971751412429378","0.9405940594059405","0.5555555555555556","0.9397590361445783","22","68","55","0.884241452991453","0.33842449980034595","0.5","0.49","70","17","10","3","6.091952473660369E10","5.980593711874189E10","73.53285496300245","0","0.9971264367816092","0.7558139534883721","0.7755102040816326","0.9090909090909091","23","136","54","0.8017356665243989"
,"0.24842449980034634","0.5","0.23","63","18","12","7","8.10588501174222E10","1.7104295972390503E10","93.33127264579161","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","29","0.8651441075221563","0.27767449980034625","0.5","0.31","77","21","1","1","7.181690915122362E10","3.0439512271195892E10","86.44110592015491","0","0.9974226804123711","0.9900990099009901","0.8333333333333334","0.9899396378269618","14","79","4","0.9447364400221544","0.29642449980034624","0.5","0.33","71","20","7","2","7.067914399212663E10","3.740195007664679E10","83.69814181963524","0","0.9972527472527473","0.9340659340659341","0.5555555555555556","0.9397590361445783","22","68","56","0.8625738705606839","0.33842449980034606","0.5","0.49","72","17","8","3","6.058899973660367E10","5.98059371187419E10","73.53285496300248","0","0.9971264367816092","0.7558139534883721","0.7755102040816326","0.9090909090909091","23","136","54","0.8493100014226773"
,"0.24842449980034645","0.5","0.23","63","18","12","7","8.073722761742224E10","1.7104295972390497E10","93.33127264579161","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","29","0.8651441075221563","0.2776744998003464","0.5","0.31","77","21","1","1","7.14502316512236E10","3.0439512271195892E10","86.42539532337398","0","0.9973890339425587","0.9905660377358491","0.8333333333333334","0.9899396378269618","14","80","4","0.9449579831932772","0.2964244998003462","0.5","0.33","71","20","7","2","7.033656149212663E10","3.7401950076646774E10","83.69814181963524","0","0.9971751412429378","0.9405940594059405","0.5555555555555556","0.9397590361445783","22","68","56","0.8692307692307691","0.338424499800346","0.5","0.49","71","17","9","3","6.0253859736603676E10","5.980593711874188E10","73.51708088906284","0","0.9972067039106145","0.7558139534883721","0.717948717948718","0.9090909090909091","23","137","54","0.8214180546880738"
,"0.2484244998003461","0.5","0.23","63","18","12","7","8.041560511742221E10","1.71042959723905E10","93.29991454699596","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","31","0.8641831465611953","0.27767449980034625","0.5","0.31","77","21","1","1","7.108355415122363E10","3.0439512271195892E10","86.42539532337398","0","0.9973890339425587","0.9905660377358491","0.8333333333333334","0.9899396378269618","14","80","4","0.9654097536450478","0.2964244998003463","0.5","0.33","71","20","7","2","6.999397899212662E10","3.740195007664678E10","83.65110467144179","0","0.9971751412429378","0.9405940594059405","0.5555555555555556","0.9397590361445783","22","70","57","0.896374676103183","0.338424499800346","0.5","0.49","71","17","9","3","5.9921027236603676E10","5.980593711874188E10","73.48553274118358","0","0.9971671388101983","0.7558139534883721","0.75","0.9090909090909091","23","138","54","0.8331381336145214"
,"0.24516165382192498","0.5","0.22","63","18","12","7","9.04488018875342E10","1.7147028421078938E10","93.29991454699594","0","0.9968354430379747","0.9887640449438202","0.9836065573770492","0.929718875502008","12","20","31","0.8643513018513018","0.27666165382192504","0.5","0.31","77","21","1","1","8.028969331196294E10","3.0463266912464943E10","86.42539532337398","0","0.9973890339425587","0.9905660377358491","0.8333333333333334","0.9899396378269618","14","80","4","0.9853408029878616","0.29316165382192505","0.5","0.32","72","19","7","2","7.893232617902768E10","3.753554737273221E10","83.61974657264612","0","0.9971751412429378","0.9405940594059405","0.5555555555555556","0.9397590361445783","22","70","58","0.8976575677504469","0.3351616538219252","0.5","0.49","71","17","9","3","6.769159516272108E10","5.991284314565966E10","73.45398459330431","0","0.9971671388101983","0.7558139534883721","0.75","0.9090909090909091","23","139","55","0.8505376182459515"
