,"0.27321538598682354","0.5","0.3","70","21","8","1","6.346738565728298E10","3.2940419863723507E10","85.42270415296892","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.2888362877520572","0.5095696725507769","0.34","74","24","1","1","6.42489388506588E10","3.1246029034110924E10","86.57117973674018","0","0.9840425531914894","0.9482758620689655","0.8333333333333334","0.97","13","47","13","0.543618998879324","0.27921538598682355","0.5","0.32","69","20","9","2","6.560389349644249E10","2.784823226735513E10","87.29637517744095","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","31","0.5012779425259917"
,"0.27321538598682354","0.5","0.3","70","21","8","1","6.313211065728299E10","3.2940419863723503E10","85.4227041529689","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.2888362877520572","0.5095696725507771","0.34","71","27","1","1","6.389349135065877E10","3.1246029034110924E10","86.57117973674016","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","13","47","13","0.543618998879324","0.27921538598682355","0.5","0.32","69","20","9","2","6.5259925996442474E10","2.7848232267355137E10","87.29637517744094","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","31","0.5012779425259917"
,"0.2694244998003461","0.5","0.29","70","21","8","1","7.221411624447324E10","3.2940419863723503E10","85.4227041529689","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.28504540156557906","0.5095696725507775","0.34","71","27","1","1","7.314421768128596E10","3.1246029034110924E10","86.57117973674015","0","0.9831460674157303","0.9558823529411765","0.8333333333333334","0.97","13","47","13","0.543618998879324","0.2754244998003463","0.5","0.32","69","20","9","2","7.457852648320256E10","2.7900797570904415E10","87.29637517744095","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","31","0.5012779425259917"
,"0.2694244998003462","0.5","0.29","70","21","8","1","7.187884124447322E10","3.294041986372351E10","85.42270415296892","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.2821744998003463","0.5","0.33","71","27","1","1","7.279344268128598E10","3.124602903411092E10","86.53994707033968","0","0.9831460674157303","0.9558823529411765","0.8333333333333334","0.97","13","49","13","0.543618998879324","0.27542449980034617","0.5","0.32","69","20","9","2","7.423455898320259E10","2.7900797570904427E10","87.29637517744095","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","31","0.5012779425259917"
,"0.2694244998003462","0.5","0.29","70","21","8","1","7.15435662444732E10","3.2940419863723503E10","85.42270415296892","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.2821744998003462","0.5","0.33","71","27","1","1","7.244266768128596E10","3.1246029034110924E10","86.52433073713945","0","0.9831460674157303","0.9558823529411765","0.8333333333333334","0.97","13","50","13","0.543618998879324","0.27542449980034633","0.5","0.32","69","20","9","2","7.389059148320259E10","2.7900797570904423E10","87.29637517744096","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","31","0.5012779425259917"
,"0.2694244998003461","0.5","0.29","70","21","8","1","7.12082912444732E10","3.2940419863723495E10","85.4227041529689","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.28217449980034626","0.5","0.33","71","27","1","1","7.209189268128593E10","3.1246029034110924E10","86.52433073713946","0","0.9831460674157303","0.9558823529411765","0.8333333333333334","0.97","13","50","13","0.543618998879324","0.2754244998003463","0.5","0.32","69","20","9","2","7.354662398320262E10","2.790079757090442E10","87.29637517744095","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","31","0.5012779425259917"
,"0.26616165382192497","0.5","0.29","70","21","8","1","8.03348746698257E10","3.2940419863723503E10","85.42270415296893","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.279661653821925","0.5","0.33","71","27","1","1","8.137936794842618E10","3.136143143347728E10","86.493098070739","0","0.9831460674157303","0.9558823529411765","0.8333333333333334","0.97","13","52","13","0.543618998879324","0.274411653821925","0.5","0.33","70","20","8","2","8.290922321916716E10","2.7924552212173466E10","87.2807275489838","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","17","48","31","0.5012779425259917"
,"0.26616165382192497","0.5","0.29","70","21","8","1","7.999959966982564E10","3.2940419863723507E10","85.40918191700517","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","58","28","0.36795793305406904","0.279661653821925","0.5","0.33","72","26","1","1","8.102859294842618E10","3.136143143347728E10","86.49309807073898","0","0.9831460674157303","0.9558823529411765","0.8333333333333334","0.97","13","52","13","0.543618998879324","0.274411653821925","0.5","0.33","70","20","8","2","8.256294821916713E10","2.792455221217346E10","87.2672595103586","0","0.9971428571428571","0.9900990099009901","0.8536585365853658","0.969939879759519","17","48","32","0.5012779425259917"
,"0.266161653821925","0.5","0.29","70","21","8","1","7.96643246698257E10","3.29404198637235E10","85.40918191700517","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","58","28","0.36795793305406904","0.279661653821925","0.5","0.33","72","26","1","1","8.067626044842622E10","3.1361431433477283E10","86.47965696819104","0","0.9833795013850416","0.9541984732824428","0.8333333333333334","0.97","13","53","13","0.543618998879324","0.274411653821925","0.5","0.33","70","20","8","2","8.221667321916713E10","2.7924552212173462E10","87.26725951035858","0","0.9971428571428571","0.9900990099009901","0.8536585365853658","0.969939879759519","17","48","32","0.5012779425259917"
,"0.266161653821925","0.5","0.29","70","21","8","1","7.932904966982567E10","3.2940419863723503E10","85.40918191700518","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","58","28","0.36795793305406904","0.27966165382192504","0.5","0.33","73","25","1","1","8.03239279484262E10","3.1361431433477287E10","86.46621586564311","0","0.9833795013850416","0.9541984732824428","0.8333333333333334","0.97","13","54","13","0.543618998879324","0.274411653821925","0.5","0.33","70","20","8","2","8.187039821916711E10","2.7924552212173473E10","87.26725951035861","0","0.9971428571428571","0.9900990099009901","0.8536585365853658","0.969939879759519","17","48","32","0.5012779425259917"
,"0.2633532962624515","0.5","0.28","70","21","8","1","8.855813379307835E10","3.2956900179128025E10","85.40918191700517","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","58","28","0.36795793305406904","0.2791032962624515","0.5","0.32","75","23","1","1","8.970969948726799E10","3.1418167567059963E10","86.45277476309512","0","0.9836065573770492","0.9523809523809523","0.8333333333333334","0.97","13","55","13","0.543618998879324","0.2716032962624515","0.5","0.33","70","20","8","2","9.133334663777684E10","2.796729922495947E10","87.24472072494689","0","0.9971428571428571","0.9900990099009901","0.8536585365853658","0.969939879759519","17","49","32","0.5012779425259917"
,"0.26335329626245146","0.5","0.28","70","21","8","1","8.822285879307832E10","3.2956900179128025E10","85.40918191700517","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","58","28","0.36795793305406904","0.27910329626245156","0.5","0.32","75","23","1","1","8.935269448726796E10","3.1418167567059963E10","86.45277476309514","0","0.9840425531914894","0.9482758620689655","0.8333333333333334","0.97","13","55","13","0.543618998879324","0.2716032962624515","0.5","0.33","70","20","8","2","9.098707163777682E10","2.796729922495947E10","87.24472072494689","0","0.9971428571428571","0.9900990099009901","0.8536585365853658","0.969939879759519","17","49","32","0.5012779425259917"
,"0.26335329626245146","0.5","0.28","70","21","8","1","8.788758379307834E10","3.295690017912803E10","85.40918191700516","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","58","28","0.36795793305406904","0.27910329626245156","0.5","0.32","75","23","1","1","8.899568948726799E10","3.141816756705996E10","86.45277476309509","0","0.9840425531914894","0.9482758620689655","0.8333333333333334","0.97","13","55","13","0.543618998879324","0.2716032962624515","0.5","0.33","70","20","8","2","9.064079663777681E10","2.7967299224959473E10","87.24472072494689","0","0.9971428571428571","0.9900990099009901","0.8536585365853658","0.969939879759519","17","49","32","0.5012779425259917"
,"0.26335329626245146","0.5","0.28","70","21","8","1","8.755230879307831E10","3.2956900179128033E10","85.40918191700517","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","58","28","0.36795793305406904","0.27910329626245156","0.5","0.32","75","23","1","1","8.863868448726799E10","3.141816756705996E10","86.4527747630951","0","0.9840425531914894","0.9482758620689655","0.8333333333333334","0.97","13","55","13","0.543618998879324","0.2716032962624515","0.5","0.33","70","20","8","2","9.029452163777684E10","2.7967299224959465E10","87.2331286766754","0","0.9971428571428571","0.9900990099009901","0.8536585365853658","0.969939879759519","17","49","33","0.5012779425259917"
